Gridcode,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
100001,6.489 ,7.053 ,-0.168 ,2.136 ,-4.307 ,-0.959 
100002,6.861 ,6.602 ,-0.462 ,3.223 ,-4.261 ,-0.786 
100003,7.428 ,6.652 ,-0.035 ,2.251 ,-2.919 ,-0.881 
100004,7.450 ,6.248 ,0.017 ,3.522 ,-3.451 ,-0.595 
100005,7.345 ,5.889 ,0.759 ,3.668 ,-4.294 ,-0.476 
100006,8.157 ,6.194 ,0.896 ,1.637 ,-1.794 ,-0.657 
100007,7.924 ,6.089 ,0.612 ,1.865 ,-2.166 ,-0.845 
100008,7.527 ,6.078 ,1.086 ,2.425 ,-3.361 ,-0.339 
100009,7.200 ,4.565 ,1.893 ,2.892 ,-4.492 ,-0.549 
100010,8.928 ,5.550 ,1.744 ,0.921 ,-0.848 ,-0.419 
100011,8.490 ,5.679 ,1.344 ,1.083 ,-0.838 ,-1.085 
100012,7.882 ,5.463 ,1.084 ,1.129 ,-1.512 ,-1.303 
100013,7.398 ,5.076 ,1.335 ,1.462 ,-2.645 ,-0.881 
100014,7.137 ,4.076 ,2.200 ,1.795 ,-3.884 ,-0.810 
100015,8.930 ,5.306 ,1.995 ,1.015 ,-0.739 ,-0.230 
100016,9.208 ,5.102 ,1.883 ,0.574 ,-0.164 ,-0.645 
100017,8.544 ,5.153 ,1.322 ,0.277 ,-0.252 ,-1.560 
100018,7.464 ,5.149 ,0.369 ,0.598 ,-1.160 ,-1.942 
100019,6.608 ,4.779 ,0.391 ,2.153 ,-2.288 ,-2.110 
100020,6.884 ,3.969 ,1.768 ,1.481 ,-3.653 ,-0.921 
100021,8.636 ,5.111 ,1.814 ,-0.211 ,-0.123 ,-0.785 
100022,8.606 ,5.101 ,1.946 ,-0.229 ,0.181 ,-1.424 
100023,8.226 ,5.055 ,1.294 ,-0.622 ,0.069 ,-1.822 
100024,7.042 ,5.907 ,0.435 ,-0.646 ,-1.704 ,-1.322 
100025,6.294 ,5.073 ,0.459 ,0.680 ,-2.554 ,-1.564 
100026,6.631 ,3.620 ,1.476 ,0.904 ,-3.283 ,-1.171 
100027,9.082 ,4.370 ,2.011 ,-0.507 ,0.245 ,-0.119 
100028,8.808 ,4.368 ,1.772 ,-0.499 ,0.590 ,-0.882 
100029,8.155 ,4.727 ,1.466 ,-0.642 ,0.465 ,-1.736 
100030,7.717 ,5.074 ,0.901 ,-0.454 ,0.188 ,-2.031 
100031,7.083 ,5.233 ,0.264 ,-0.792 ,-0.429 ,-2.158 
100032,6.500 ,4.183 ,0.304 ,-0.404 ,-1.537 ,-1.960 
100033,6.666 ,3.229 ,1.074 ,0.188 ,-2.717 ,-1.344 
100034,8.362 ,4.398 ,1.767 ,-0.597 ,-0.355 ,0.012 
100035,8.557 ,4.055 ,1.568 ,-0.542 ,0.373 ,-0.626 
100036,8.216 ,4.345 ,1.384 ,-0.699 ,0.464 ,-1.305 
100037,7.557 ,4.842 ,0.918 ,-0.631 ,0.074 ,-1.730 
100038,7.066 ,4.767 ,0.602 ,-0.600 ,-0.379 ,-1.989 
100039,6.511 ,3.878 ,0.508 ,-0.260 ,-1.645 ,-1.744 
100040,7.728 ,3.843 ,1.618 ,-0.834 ,-0.870 ,-0.089 
100041,8.216 ,3.571 ,1.512 ,-0.887 ,0.045 ,-0.544 
100042,7.958 ,3.865 ,1.334 ,-0.724 ,0.238 ,-1.174 
100043,7.429 ,4.688 ,1.346 ,-0.631 ,-0.284 ,-1.244 
100044,6.608 ,4.448 ,0.643 ,-0.572 ,-0.934 ,-1.662 
100045,6.174 ,4.165 ,0.665 ,-0.779 ,-2.152 ,-1.293 
100046,7.823 ,2.741 ,1.792 ,-1.301 ,-0.398 ,-0.297 
100047,7.814 ,2.985 ,1.337 ,-0.849 ,-0.008 ,-0.756 
100048,7.511 ,3.666 ,1.088 ,-0.929 ,0.042 ,-1.075 
100049,7.199 ,4.443 ,1.406 ,-0.923 ,-0.404 ,-1.101 
100050,6.348 ,4.207 ,1.152 ,-0.967 ,-1.155 ,-1.436 
100051,6.005 ,4.324 ,0.846 ,-1.328 ,-2.407 ,-1.015 
100052,7.775 ,1.850 ,1.286 ,-0.862 ,0.291 ,-0.634 
100053,7.475 ,2.414 ,1.260 ,-0.689 ,0.082 ,-0.874 
100054,7.202 ,3.078 ,1.203 ,-0.903 ,-0.357 ,-0.801 
100055,6.989 ,3.684 ,0.968 ,-0.715 ,-0.316 ,-1.027 
100056,6.516 ,3.618 ,1.878 ,-1.106 ,-0.912 ,-1.011 
100057,6.217 ,4.196 ,1.600 ,-0.989 ,-2.238 ,-0.292 
100058,7.618 ,1.703 ,1.583 ,-0.736 ,0.672 ,-0.774 
100059,7.320 ,1.953 ,1.264 ,-0.453 ,0.405 ,-0.990 
100060,7.038 ,2.567 ,1.409 ,-0.766 ,-0.179 ,-0.632 
100061,6.725 ,3.299 ,1.489 ,-1.043 ,-0.287 ,-0.866 
100062,6.218 ,3.419 ,2.023 ,-0.883 ,-1.334 ,-0.579 
100063,7.416 ,1.487 ,2.775 ,0.682 ,0.467 ,-0.234 
100064,7.602 ,1.093 ,1.527 ,-0.622 ,1.252 ,-0.915 
100065,7.080 ,1.459 ,1.026 ,-0.320 ,0.581 ,-0.904 
100066,6.870 ,1.873 ,1.627 ,-0.708 ,-0.070 ,-0.543 
100067,6.470 ,2.337 ,2.291 ,-0.996 ,-0.522 ,-0.580 
100068,5.931 ,2.722 ,1.708 ,-0.919 ,-1.533 ,-0.409 
100069,7.786 ,1.208 ,3.262 ,0.754 ,1.090 ,0.368 
100070,8.162 ,0.967 ,2.811 ,-0.168 ,1.872 ,-0.311 
100071,7.570 ,0.992 ,1.647 ,-0.635 ,1.522 ,-0.673 
100072,7.021 ,1.500 ,1.684 ,-1.026 ,0.703 ,-0.590 
100073,6.517 ,1.895 ,1.869 ,-0.981 ,-0.257 ,-0.386 
100074,5.960 ,2.099 ,2.084 ,-1.162 ,-1.013 ,-0.291 
100075,5.845 ,-0.630 ,2.842 ,-0.304 ,-1.472 ,1.176 
100076,7.347 ,0.410 ,2.783 ,0.046 ,1.323 ,0.245 
100077,7.626 ,0.765 ,2.784 ,-0.174 ,1.792 ,0.076 
100078,7.777 ,0.777 ,1.969 ,-0.564 ,2.179 ,-0.339 
100079,7.492 ,1.037 ,1.543 ,-0.904 ,1.804 ,-0.426 
100080,7.009 ,1.393 ,1.699 ,-1.384 ,1.075 ,-0.374 
100081,6.261 ,1.829 ,1.725 ,-1.572 ,0.047 ,-0.282 
100082,5.533 ,2.132 ,1.750 ,-1.423 ,-1.178 ,-0.106 
100083,6.225 ,-2.349 ,3.498 ,0.052 ,-0.739 ,1.492 
100084,6.589 ,-2.385 ,3.444 ,0.308 ,-0.195 ,1.148 
100085,6.101 ,-2.042 ,2.874 ,-0.163 ,-0.247 ,0.661 
100086,6.081 ,-1.922 ,2.752 ,-0.415 ,-0.067 ,0.544 
100087,6.060 ,-1.764 ,2.722 ,-0.052 ,0.094 ,0.418 
100088,6.213 ,-0.883 ,1.950 ,0.359 ,0.573 ,0.106 
100089,7.065 ,-0.380 ,2.168 ,-0.906 ,1.600 ,-0.103 
100090,7.105 ,-0.052 ,1.397 ,-0.943 ,1.749 ,-0.159 
100091,7.238 ,0.214 ,1.170 ,-1.162 ,2.007 ,-0.356 
100092,7.218 ,0.912 ,1.682 ,-1.270 ,1.827 ,-0.197 
100093,6.990 ,1.282 ,1.811 ,-1.362 ,1.310 ,-0.030 
100094,6.004 ,1.731 ,1.810 ,-1.328 ,-0.393 ,0.419 
100095,5.342 ,1.996 ,1.889 ,-1.129 ,-1.579 ,0.635 
100096,4.736 ,-2.709 ,2.368 ,0.492 ,-1.654 ,1.795 
100097,5.106 ,-3.288 ,2.527 ,-0.186 ,-1.117 ,1.364 
100098,5.135 ,-3.403 ,2.612 ,0.082 ,-1.140 ,1.244 
100099,5.574 ,-3.353 ,2.850 ,-0.242 ,-0.472 ,0.866 
100100,6.055 ,-3.301 ,2.740 ,-0.676 ,0.445 ,0.461 
100101,6.096 ,-2.781 ,2.373 ,-0.926 ,0.743 ,0.202 
100102,5.649 ,-2.292 ,1.473 ,-0.958 ,0.421 ,0.087 
100103,5.822 ,-2.630 ,1.858 ,-0.634 ,0.369 ,0.190 
100104,6.028 ,-2.645 ,1.858 ,-0.473 ,0.722 ,-0.018 
100105,5.701 ,-1.974 ,1.197 ,-0.775 ,0.614 ,-0.251 
100106,5.811 ,-1.431 ,0.947 ,-1.598 ,0.772 ,-0.453 
100107,6.248 ,-0.819 ,0.365 ,-1.735 ,1.388 ,-0.544 
100108,6.533 ,-0.035 ,0.900 ,-1.386 ,1.538 ,-0.306 
100109,6.761 ,0.664 ,1.464 ,-1.073 ,1.701 ,-0.109 
100110,6.785 ,1.144 ,1.837 ,-1.308 ,1.280 ,0.304 
100111,5.845 ,1.776 ,1.961 ,-0.983 ,-0.755 ,1.228 
100112,4.872 ,-4.831 ,1.768 ,0.463 ,-0.750 ,0.823 
100113,4.991 ,-4.174 ,1.735 ,0.375 ,-0.659 ,0.960 
100114,5.034 ,-4.124 ,1.794 ,-0.286 ,-0.475 ,0.647 
100115,5.043 ,-4.346 ,1.919 ,-0.471 ,-0.116 ,0.264 
100116,4.961 ,-4.164 ,1.311 ,-0.016 ,-0.136 ,0.301 
100117,5.029 ,-3.563 ,0.916 ,-0.758 ,0.156 ,0.086 
100118,5.052 ,-3.224 ,0.469 ,-1.070 ,0.328 ,-0.146 
100119,4.841 ,-2.804 ,-0.021 ,-1.059 ,0.167 ,-0.283 
100120,5.006 ,-2.904 ,0.269 ,-1.066 ,0.367 ,-0.309 
100121,5.247 ,-2.523 ,0.461 ,-1.117 ,0.577 ,-0.313 
100122,5.171 ,-2.110 ,0.083 ,-1.568 ,0.629 ,-0.589 
100123,5.037 ,-1.455 ,-0.210 ,-1.773 ,0.484 ,-0.617 
100124,5.423 ,-0.182 ,-0.060 ,-2.004 ,1.012 ,-0.535 
100125,5.984 ,-0.098 ,0.628 ,-1.497 ,1.523 ,-0.401 
100126,6.279 ,0.208 ,0.748 ,-0.575 ,1.640 ,-0.195 
100127,6.383 ,0.773 ,1.271 ,-0.941 ,1.309 ,0.256 
100128,5.349 ,1.577 ,1.670 ,-0.811 ,-0.670 ,1.297 
100129,4.642 ,-3.050 ,-0.980 ,-1.948 ,0.446 ,-0.592 
100130,4.750 ,-2.737 ,-0.925 ,-2.009 ,0.645 ,-0.726 
100131,4.999 ,-2.188 ,-0.477 ,-2.001 ,0.693 ,-0.523 
100132,4.898 ,-1.658 ,-0.520 ,-2.335 ,0.702 ,-0.554 
100133,4.698 ,-0.911 ,-0.939 ,-2.362 ,0.611 ,-0.593 
100134,5.010 ,0.483 ,-0.834 ,-2.039 ,1.039 ,-0.472 
100135,5.670 ,-0.317 ,0.179 ,-1.628 ,1.601 ,-0.439 
100136,5.951 ,-0.219 ,0.310 ,-0.665 ,1.722 ,-0.296 
100137,6.281 ,0.404 ,0.940 ,-0.674 ,1.596 ,0.210 
100138,5.267 ,0.991 ,1.081 ,-0.522 ,-0.032 ,1.012 
100139,4.033 ,-3.403 ,-0.760 ,-2.003 ,-0.574 ,-0.983 
100140,4.556 ,-2.533 ,-1.146 ,-2.109 ,0.445 ,-0.641 
100141,4.736 ,-2.052 ,-0.944 ,-2.060 ,0.611 ,-0.537 
100142,4.528 ,-1.741 ,-0.838 ,-2.581 ,0.465 ,-0.491 
100143,4.243 ,-1.248 ,-1.164 ,-3.064 ,0.351 ,-0.488 
100144,4.654 ,-0.346 ,-0.872 ,-2.392 ,0.851 ,-0.435 
100145,5.509 ,-0.484 ,-0.231 ,-1.859 ,1.644 ,-0.342 
100146,5.867 ,-0.423 ,-0.099 ,-1.541 ,1.956 ,-0.355 
100147,6.200 ,0.211 ,0.504 ,-0.556 ,1.857 ,0.123 
100148,5.585 ,0.728 ,0.844 ,-0.300 ,0.632 ,0.846 
100149,4.765 ,1.260 ,1.242 ,0.141 ,-0.827 ,1.494 
100150,3.894 ,-2.667 ,-1.476 ,-1.166 ,-0.086 ,-0.380 
100151,4.244 ,-2.302 ,-1.417 ,-1.828 ,0.394 ,-0.483 
100152,4.256 ,-2.108 ,-1.442 ,-1.775 ,0.494 ,-0.464 
100153,4.020 ,-1.512 ,-1.403 ,-2.348 ,0.373 ,-0.369 
100154,3.835 ,-1.128 ,-1.453 ,-2.921 ,0.205 ,-0.273 
100155,4.294 ,-0.740 ,-1.147 ,-2.567 ,0.643 ,-0.317 
100156,5.095 ,-0.519 ,-0.604 ,-2.094 ,1.414 ,-0.298 
100157,5.351 ,-0.175 ,-0.533 ,-1.945 ,1.557 ,-0.241 
100158,5.690 ,0.191 ,-0.123 ,-1.109 ,1.640 ,0.046 
100159,5.390 ,0.725 ,0.128 ,-0.164 ,0.682 ,0.730 
100160,4.978 ,1.153 ,0.642 ,0.516 ,-0.459 ,1.506 
100161,3.337 ,-2.218 ,-1.937 ,-0.875 ,-0.050 ,-0.610 
100162,3.772 ,-1.911 ,-1.673 ,-1.860 ,0.445 ,-0.552 
100163,3.839 ,-1.578 ,-1.892 ,-2.208 ,0.532 ,-0.428 
100164,3.697 ,-1.098 ,-2.322 ,-2.028 ,0.340 ,-0.289 
100165,3.708 ,-0.999 ,-1.829 ,-2.440 ,0.438 ,-0.240 
100166,3.793 ,-0.878 ,-1.842 ,-1.888 ,0.427 ,-0.219 
100167,4.066 ,-0.456 ,-1.738 ,-1.864 ,0.731 ,-0.391 
100168,4.453 ,-0.119 ,-1.581 ,-1.590 ,0.978 ,-0.275 
100169,4.724 ,0.061 ,-1.044 ,-1.147 ,0.873 ,0.083 
100170,5.019 ,0.823 ,-0.283 ,-0.951 ,0.651 ,0.620 
100171,4.872 ,1.301 ,0.001 ,0.841 ,-0.078 ,1.315 
100172,4.508 ,1.635 ,0.467 ,2.208 ,-0.780 ,1.699 
100173,3.094 ,-1.982 ,-2.019 ,-1.147 ,0.000 ,-0.474 
100174,3.206 ,-1.909 ,-1.820 ,-1.500 ,0.254 ,-0.607 
100175,3.373 ,-1.431 ,-2.097 ,-2.069 ,0.486 ,-0.417 
100176,3.357 ,-1.280 ,-2.678 ,-1.861 ,0.419 ,-0.295 
100177,3.283 ,-1.736 ,-2.561 ,-1.810 ,0.345 ,-0.382 
100178,3.674 ,-1.482 ,-1.726 ,-2.408 ,0.694 ,-0.470 
100179,3.605 ,-0.706 ,-2.261 ,-2.279 ,0.622 ,-0.623 
100180,4.074 ,-0.182 ,-1.701 ,-2.170 ,0.957 ,-0.461 
100181,4.556 ,-0.054 ,-1.089 ,-1.537 ,1.013 ,0.026 
100182,4.720 ,0.589 ,-0.771 ,-0.952 ,0.769 ,0.485 
100183,4.991 ,1.080 ,-0.255 ,0.304 ,0.581 ,1.050 
100184,4.874 ,1.332 ,0.241 ,1.823 ,-0.148 ,1.588 
100185,2.966 ,-2.550 ,-1.704 ,-0.736 ,-0.259 ,-0.195 
100186,2.919 ,-2.606 ,-1.952 ,-1.210 ,0.182 ,-0.626 
100187,3.080 ,-1.977 ,-2.218 ,-1.709 ,0.534 ,-0.624 
100188,3.111 ,-1.758 ,-2.360 ,-2.073 ,0.311 ,-0.398 
100189,2.770 ,-1.881 ,-2.687 ,-1.468 ,-0.200 ,-0.315 
100190,3.280 ,-1.699 ,-2.254 ,-2.137 ,0.578 ,-0.506 
100191,3.384 ,-1.143 ,-2.339 ,-1.936 ,0.801 ,-0.519 
100192,3.706 ,-0.357 ,-1.815 ,-1.918 ,0.905 ,-0.335 
100193,4.318 ,-0.148 ,-1.141 ,-1.738 ,1.153 ,-0.078 
100194,4.475 ,0.194 ,-1.111 ,-0.939 ,0.998 ,0.243 
100195,4.782 ,0.582 ,-0.644 ,0.075 ,0.917 ,0.711 
100196,5.001 ,0.731 ,-0.160 ,1.354 ,0.699 ,1.101 
100197,4.704 ,1.010 ,0.191 ,2.564 ,-0.218 ,1.592 
100198,4.697 ,1.329 ,0.847 ,2.502 ,-0.658 ,1.973 
100199,2.232 ,-3.652 ,-0.743 ,-0.400 ,-1.239 ,-0.973 
100200,2.060 ,-3.507 ,-1.187 ,-0.748 ,-1.013 ,-1.307 
100201,2.612 ,-2.687 ,-2.010 ,-0.920 ,-0.027 ,-0.797 
100202,2.724 ,-2.331 ,-2.341 ,-1.307 ,0.065 ,-0.558 
100203,2.602 ,-2.266 ,-2.516 ,-1.409 ,-0.089 ,-0.505 
100204,2.649 ,-1.886 ,-2.688 ,-1.081 ,0.206 ,-0.542 
100205,3.091 ,-1.193 ,-2.179 ,-1.768 ,0.648 ,-0.328 
100206,3.308 ,-0.688 ,-2.145 ,-1.674 ,0.796 ,-0.244 
100207,3.547 ,-0.472 ,-2.095 ,-1.074 ,1.006 ,-0.218 
100208,4.117 ,-0.095 ,-1.372 ,-0.899 ,1.239 ,0.006 
100209,4.510 ,0.290 ,-1.016 ,0.342 ,1.115 ,0.524 
100210,4.980 ,0.449 ,-0.329 ,0.981 ,1.238 ,0.862 
100211,5.028 ,0.357 ,0.035 ,1.484 ,0.902 ,1.166 
100212,4.976 ,0.686 ,0.495 ,1.983 ,0.296 ,1.630 
100213,4.926 ,1.162 ,0.858 ,2.287 ,-0.443 ,2.160 
100214,2.079 ,-3.983 ,-0.816 ,-0.146 ,-1.311 ,-0.857 
100215,2.003 ,-3.560 ,-1.228 ,-0.546 ,-0.953 ,-0.649 
100216,2.375 ,-3.057 ,-1.558 ,-0.599 ,-0.404 ,-0.351 
100217,2.367 ,-2.556 ,-2.218 ,-0.591 ,-0.225 ,-0.421 
100218,2.189 ,-2.453 ,-2.639 ,-0.931 ,-0.180 ,-0.488 
100219,2.371 ,-2.077 ,-2.524 ,-1.213 ,0.268 ,-0.578 
100220,2.689 ,-1.361 ,-2.113 ,-1.398 ,0.472 ,-0.331 
100221,3.047 ,-1.131 ,-2.019 ,-1.919 ,0.934 ,-0.376 
100222,3.228 ,-0.814 ,-2.156 ,-1.504 ,1.242 ,-0.445 
100223,3.510 ,-0.465 ,-2.009 ,-0.166 ,1.116 ,-0.116 
100224,4.335 ,-0.126 ,-0.897 ,-0.252 ,1.400 ,0.316 
100225,4.511 ,0.232 ,-0.656 ,0.734 ,1.089 ,0.808 
100226,4.730 ,0.293 ,-0.358 ,0.989 ,1.119 ,0.974 
100227,4.954 ,0.258 ,0.202 ,1.545 ,0.983 ,1.236 
100228,4.966 ,0.542 ,0.600 ,2.049 ,0.487 ,1.596 
100229,4.870 ,0.249 ,1.433 ,2.038 ,0.094 ,1.651 
100230,1.968 ,-3.940 ,-0.943 ,0.126 ,-1.053 ,-0.475 
100231,1.958 ,-3.355 ,-1.176 ,-0.116 ,-0.783 ,0.161 
100232,2.040 ,-3.149 ,-1.363 ,-0.341 ,-0.784 ,0.251 
100233,2.026 ,-2.794 ,-1.907 ,-0.628 ,-0.597 ,-0.067 
100234,1.967 ,-2.421 ,-2.494 ,-0.840 ,-0.386 ,-0.272 
100235,2.229 ,-1.946 ,-2.287 ,-0.459 ,-0.127 ,-0.257 
100236,2.235 ,-1.786 ,-2.080 ,-0.727 ,0.195 ,-0.262 
100237,2.535 ,-1.802 ,-2.114 ,-1.245 ,0.716 ,-0.500 
100238,2.845 ,-1.289 ,-2.568 ,-0.872 ,1.187 ,-0.600 
100239,3.552 ,-0.883 ,-1.368 ,-1.051 ,1.647 ,-0.305 
100240,4.044 ,-0.601 ,-0.860 ,-0.570 ,1.487 ,0.211 
100241,4.124 ,-0.205 ,-0.757 ,0.247 ,1.004 ,0.710 
100242,4.349 ,0.194 ,-0.757 ,0.613 ,1.168 ,0.816 
100243,4.462 ,0.345 ,-0.606 ,1.689 ,0.942 ,1.099 
100244,4.686 ,0.077 ,-0.126 ,1.998 ,0.913 ,1.196 
100245,4.897 ,-0.206 ,0.767 ,1.547 ,0.765 ,1.353 
100246,4.911 ,-0.372 ,1.767 ,2.179 ,0.168 ,1.772 
100247,1.775 ,-4.477 ,-0.104 ,0.889 ,-1.382 ,-0.394 
100248,1.639 ,-4.056 ,-0.372 ,0.549 ,-1.314 ,-0.287 
100249,1.653 ,-3.179 ,-0.990 ,0.297 ,-1.151 ,0.478 
100250,1.708 ,-3.331 ,-0.948 ,0.012 ,-1.185 ,0.584 
100251,1.800 ,-3.339 ,-1.364 ,-0.352 ,-0.841 ,0.149 
100252,1.987 ,-2.767 ,-1.794 ,-0.654 ,-0.490 ,-0.033 
100253,1.980 ,-2.283 ,-1.873 ,-0.203 ,-0.338 ,-0.046 
100254,1.870 ,-2.266 ,-2.214 ,-0.471 ,-0.035 ,-0.146 
100255,1.905 ,-2.153 ,-2.553 ,-0.112 ,0.235 ,-0.385 
100256,2.273 ,-1.605 ,-2.425 ,-0.288 ,0.889 ,-0.522 
100257,3.147 ,-1.345 ,-1.214 ,-1.037 ,1.500 ,-0.207 
100258,3.628 ,-0.885 ,-0.661 ,-0.773 ,1.453 ,0.173 
100259,3.760 ,-0.363 ,-0.596 ,-0.028 ,0.998 ,0.628 
100260,3.724 ,0.010 ,-1.136 ,1.307 ,0.733 ,0.922 
100261,4.407 ,0.074 ,-0.420 ,0.648 ,1.480 ,0.893 
