Gridcode,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
101011,-3.436 ,1.766 ,0.119 ,-0.484 ,0.037 ,-0.173 
101012,-3.442 ,1.102 ,2.068 ,-0.438 ,0.886 ,-0.602 
101013,-3.630 ,1.349 ,1.505 ,-1.084 ,1.046 ,-0.489 
101014,-3.619 ,1.893 ,0.766 ,-1.665 ,0.940 ,-0.330 
101015,-3.258 ,-0.236 ,3.312 ,-0.131 ,0.969 ,-0.758 
101016,-3.242 ,-1.577 ,3.499 ,-0.034 ,0.838 ,0.257 
101017,-3.212 ,-1.350 ,2.470 ,-0.909 ,0.978 ,0.678 
101018,-2.932 ,-1.169 ,2.485 ,-1.125 ,-0.108 ,1.079 
101019,-2.862 ,-1.208 ,1.856 ,-0.714 ,-1.481 ,1.253 
101020,-2.830 ,-0.868 ,1.946 ,-0.525 ,-2.083 ,1.191 
101021,-2.597 ,-0.558 ,2.457 ,-0.243 ,-2.554 ,1.168 
101022,-2.400 ,-0.564 ,2.754 ,0.245 ,-2.814 ,1.290 
101023,-4.074 ,0.851 ,-0.796 ,-0.443 ,-2.138 ,0.682 
101024,-4.281 ,1.435 ,-1.348 ,-0.450 ,-1.331 ,0.685 
101025,-3.859 ,1.957 ,-0.187 ,-1.077 ,-0.185 ,-0.074 
101026,-3.729 ,1.823 ,1.510 ,-1.289 ,0.867 ,-0.291 
101027,-3.697 ,1.656 ,1.972 ,-1.377 ,1.096 ,-0.385 
101028,-3.633 ,2.028 ,1.990 ,-1.436 ,0.929 ,-0.215 
101029,-3.716 ,2.299 ,1.633 ,-0.987 ,0.484 ,-0.059 
101030,-3.776 ,3.099 ,-0.823 ,-1.415 ,-0.645 ,0.156 
101031,-3.501 ,2.764 ,-0.309 ,-0.889 ,-0.411 ,-0.088 
101032,-3.404 ,1.812 ,2.030 ,-0.425 ,0.381 ,-0.579 
101033,-3.560 ,1.609 ,1.681 ,-0.914 ,0.723 ,-0.563 
101034,-3.597 ,2.221 ,0.647 ,-1.846 ,1.013 ,-0.248 
101035,-3.497 ,1.596 ,1.702 ,-1.445 ,1.205 ,-0.350 
101036,-3.472 ,-0.672 ,3.826 ,0.364 ,0.874 ,-0.704 
101037,-3.733 ,-0.088 ,2.287 ,-0.840 ,0.788 ,0.470 
101038,-3.774 ,-0.404 ,2.307 ,-0.845 ,0.304 ,0.811 
101039,-3.590 ,-0.741 ,2.015 ,-0.776 ,-0.498 ,0.894 
101040,-3.589 ,-0.522 ,1.456 ,-0.787 ,-1.029 ,0.920 
101041,-3.373 ,-0.451 ,2.036 ,-0.440 ,-1.202 ,0.870 
101042,-2.680 ,-0.959 ,2.640 ,0.155 ,-1.690 ,1.259 
101043,-2.180 ,-0.927 ,2.969 ,-0.055 ,-1.827 ,1.483 
101044,-1.957 ,-1.202 ,3.600 ,0.297 ,-1.747 ,2.087 
101045,-4.416 ,1.926 ,-1.855 ,-0.631 ,-1.678 ,0.246 
101046,-4.179 ,2.076 ,-1.650 ,-0.830 ,-0.878 ,0.074 
101047,-3.921 ,2.267 ,0.264 ,-1.267 ,-0.001 ,-0.185 
101048,-3.715 ,1.841 ,1.751 ,-1.145 ,0.654 ,-0.411 
101049,-3.624 ,2.046 ,2.385 ,-1.115 ,0.731 ,-0.381 
101050,-3.777 ,2.911 ,1.266 ,-1.516 ,0.107 ,-0.101 
101051,-3.912 ,3.964 ,-1.506 ,-2.080 ,-1.277 ,0.267 
101052,-3.609 ,3.455 ,-0.529 ,-1.555 ,-0.935 ,-0.126 
101053,-3.409 ,1.969 ,2.041 ,-0.412 ,0.038 ,-0.685 
101054,-3.545 ,1.462 ,2.037 ,-0.451 ,0.569 ,-0.707 
101055,-3.597 ,1.683 ,1.683 ,-0.994 ,1.164 ,-0.434 
101056,-3.688 ,2.132 ,1.590 ,-1.332 ,1.402 ,-0.188 
101057,-3.950 ,1.922 ,1.698 ,-1.225 ,1.216 ,-0.259 
101058,-4.135 ,1.279 ,1.949 ,-0.748 ,1.076 ,-0.423 
101059,-4.069 ,0.598 ,1.798 ,-1.178 ,0.592 ,0.728 
101060,-4.090 ,-0.468 ,2.082 ,-0.761 ,0.414 ,0.686 
101061,-4.126 ,0.001 ,1.368 ,-0.937 ,0.037 ,0.941 
101062,-3.895 ,0.045 ,1.156 ,-0.875 ,-0.195 ,1.000 
101063,-3.571 ,-0.658 ,2.186 ,-0.180 ,-0.551 ,0.799 
101064,-2.921 ,-1.101 ,2.428 ,-0.417 ,-1.071 ,1.201 
101065,-2.525 ,-1.437 ,2.930 ,-0.463 ,-1.222 ,1.727 
101066,-2.324 ,-1.543 ,3.338 ,-0.260 ,-1.186 ,2.161 
101067,-2.338 ,-1.390 ,3.155 ,-0.124 ,-1.306 ,2.260 
101068,-4.192 ,1.785 ,-1.040 ,-1.221 ,-1.142 ,-0.287 
101069,-3.916 ,2.103 ,-0.247 ,-1.847 ,-0.953 ,-0.526 
101070,-3.857 ,1.881 ,0.035 ,-1.325 ,-0.683 ,-0.508 
101071,-3.719 ,1.593 ,1.408 ,-0.754 ,-0.186 ,-0.618 
101072,-3.912 ,2.636 ,1.137 ,-1.162 ,-0.429 ,-0.299 
101073,-4.020 ,4.807 ,-1.739 ,-2.081 ,-1.223 ,0.575 
101074,-3.829 ,3.537 ,-0.808 ,-1.240 ,-1.229 ,-0.039 
101075,-3.409 ,1.629 ,2.114 ,-0.353 ,-0.115 ,-0.806 
101076,-3.542 ,1.063 ,2.145 ,-0.159 ,0.369 ,-0.860 
101077,-3.652 ,1.257 ,2.405 ,-0.266 ,0.692 ,-0.738 
101078,-3.765 ,1.789 ,2.446 ,-0.526 ,0.938 ,-0.474 
101079,-4.259 ,1.831 ,2.217 ,-0.267 ,0.981 ,-0.298 
101080,-4.510 ,2.368 ,1.592 ,-1.068 ,1.101 ,-0.088 
101081,-4.402 ,0.855 ,2.306 ,-0.520 ,1.048 ,-0.494 
101082,-4.230 ,0.245 ,1.809 ,-0.905 ,0.894 ,0.121 
101083,-4.159 ,0.391 ,1.028 ,-0.990 ,0.655 ,0.486 
101084,-4.266 ,0.254 ,1.148 ,-0.874 ,0.356 ,1.217 
101085,-4.165 ,-0.097 ,1.338 ,-0.662 ,-0.039 ,0.995 
101086,-3.860 ,-0.327 ,1.382 ,-1.263 ,-0.495 ,0.755 
101087,-3.364 ,-1.240 ,2.525 ,-0.819 ,-0.683 ,1.414 
101088,-2.846 ,-1.722 ,3.069 ,-0.667 ,-0.801 ,2.036 
101089,-2.695 ,-1.501 ,2.899 ,-0.693 ,-0.742 ,2.065 
101090,-2.837 ,-1.196 ,2.865 ,-0.677 ,-1.355 ,2.083 
101091,-4.395 ,1.617 ,2.452 ,0.204 ,0.593 ,-0.439 
101092,-4.497 ,1.208 ,2.675 ,0.069 ,0.859 ,-0.523 
101093,-4.555 ,0.994 ,2.278 ,-0.452 ,1.008 ,-0.566 
101094,-4.546 ,1.073 ,1.932 ,-0.644 ,0.998 ,-0.467 
101095,-4.315 ,0.980 ,1.539 ,-0.873 ,0.993 ,-0.176 
101096,-4.492 ,0.352 ,1.613 ,-0.845 ,0.544 ,1.023 
101097,-4.467 ,-0.054 ,1.307 ,-0.690 ,0.220 ,1.108 
101098,-4.178 ,0.176 ,1.361 ,-1.347 ,-0.009 ,1.028 
101099,-4.015 ,-0.411 ,1.966 ,-1.046 ,0.056 ,0.894 
101100,-3.616 ,-1.207 ,2.623 ,-0.772 ,-0.173 ,1.260 
101101,-3.135 ,-1.402 ,2.369 ,-0.948 ,-0.335 ,1.706 
101102,-3.129 ,-1.276 ,2.372 ,-1.004 ,-0.786 ,1.726 
101103,-4.650 ,1.109 ,2.539 ,-0.163 ,0.801 ,-0.526 
101104,-4.935 ,1.749 ,1.237 ,-0.888 ,1.015 ,-0.200 
101105,-4.785 ,1.651 ,1.346 ,-0.767 ,1.220 ,-0.201 
101106,-4.671 ,1.102 ,1.651 ,-0.793 ,0.982 ,0.159 
101107,-4.510 ,0.643 ,1.483 ,-0.958 ,0.631 ,0.418 
101108,-4.413 ,0.506 ,1.493 ,-1.038 ,0.350 ,0.863 
101109,-4.260 ,-0.064 ,1.846 ,-1.233 ,0.150 ,0.948 
101110,-4.195 ,-0.542 ,2.166 ,-1.080 ,0.295 ,0.908 
101111,-3.871 ,-0.956 ,2.079 ,-1.205 ,0.276 ,1.346 
101112,-4.791 ,1.611 ,2.227 ,-0.130 ,0.603 ,-0.399 
101113,-5.097 ,2.238 ,1.236 ,-0.683 ,1.031 ,-0.022 
101114,-5.106 ,2.162 ,1.217 ,-0.534 ,1.202 ,-0.001 
101115,-5.060 ,1.750 ,1.632 ,-0.278 ,1.054 ,-0.216 
101116,-4.756 ,1.464 ,1.825 ,-0.543 ,0.999 ,-0.423 
101117,-4.359 ,1.290 ,1.289 ,-1.220 ,0.801 ,-0.560 
101118,-4.315 ,0.697 ,1.360 ,-1.422 ,0.712 ,0.018 
101119,-4.418 ,-0.156 ,1.708 ,-1.407 ,0.467 ,1.050 
101120,-4.193 ,-0.506 ,1.965 ,-1.402 ,0.333 ,1.332 
101121,-5.157 ,2.416 ,1.816 ,-0.025 ,0.926 ,-0.075 
101122,-5.180 ,2.493 ,1.240 ,-0.286 ,1.197 ,0.087 
101123,-5.139 ,2.291 ,1.175 ,-0.439 ,1.174 ,-0.018 
101124,-4.882 ,2.264 ,1.527 ,-0.775 ,1.198 ,-0.090 
101125,-4.604 ,1.712 ,1.598 ,-1.000 ,1.098 ,-0.331 
101126,-4.460 ,1.223 ,0.936 ,-1.411 ,1.029 ,-0.479 
101127,-4.312 ,0.734 ,1.129 ,-1.581 ,0.978 ,-0.052 
101128,-5.129 ,2.432 ,2.233 ,0.569 ,0.751 ,-0.126 
101129,-5.222 ,2.196 ,1.879 ,0.276 ,1.080 ,-0.118 
101130,-5.273 ,2.577 ,1.052 ,-0.275 ,1.452 ,0.209 
101131,-5.224 ,2.481 ,1.378 ,-0.460 ,1.560 ,0.172 
101132,-5.009 ,2.151 ,1.328 ,-0.894 ,1.269 ,-0.100 
101133,-5.019 ,1.791 ,1.026 ,-1.017 ,1.248 ,-0.120 
101134,-4.777 ,1.255 ,0.936 ,-1.174 ,0.867 ,-0.177 
101135,-5.076 ,1.912 ,2.268 ,0.432 ,0.956 ,-0.252 
101136,-5.270 ,2.602 ,1.616 ,-0.228 ,1.280 ,0.057 
101137,-5.449 ,2.672 ,1.179 ,-0.347 ,1.571 ,0.229 
101138,-5.441 ,2.588 ,0.916 ,-0.669 ,1.568 ,0.247 
101139,-5.362 ,2.432 ,0.885 ,-0.986 ,1.459 ,0.244 
101140,-5.166 ,2.121 ,1.031 ,-0.867 ,0.895 ,0.145 
101141,-4.964 ,1.844 ,2.382 ,0.264 ,0.836 ,-0.323 
101142,-5.299 ,2.500 ,1.767 ,-0.127 ,1.277 ,0.026 
101143,-5.574 ,2.513 ,1.485 ,-0.076 ,1.453 ,0.155 
101144,-5.709 ,2.599 ,1.195 ,-0.384 ,1.692 ,0.367 
101145,-5.524 ,2.727 ,0.587 ,-1.124 ,1.594 ,0.441 
101146,-5.330 ,2.788 ,0.444 ,-0.841 ,0.694 ,0.484 
101147,-5.173 ,2.427 ,2.193 ,0.130 ,0.417 ,-0.179 
101148,-5.387 ,2.683 ,1.828 ,-0.104 ,0.809 ,0.044 
101149,-5.626 ,2.441 ,1.573 ,-0.043 ,1.095 ,0.110 
101150,-5.714 ,2.456 ,1.335 ,-0.235 ,1.359 ,0.372 
101151,-5.600 ,2.498 ,0.883 ,-0.641 ,1.329 ,0.567 
101152,-5.420 ,2.221 ,0.058 ,-0.479 ,0.644 ,0.519 
101153,-5.470 ,2.478 ,2.107 ,0.166 ,0.343 ,-0.053 
101154,-5.634 ,2.284 ,1.779 ,-0.040 ,0.717 ,-0.087 
101155,-5.765 ,2.089 ,1.597 ,-0.040 ,1.116 ,0.205 
101156,-5.662 ,1.923 ,1.252 ,-0.320 ,1.086 ,0.345 
101157,-5.554 ,1.698 ,1.122 ,-0.107 ,0.809 ,0.175 
101158,-5.653 ,1.935 ,1.994 ,0.284 ,0.259 ,-0.250 
