Gridcode,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
101023,-3.986 ,-0.924 ,0.713 ,0.686 ,1.781 ,-0.764 
101024,-4.255 ,-1.432 ,1.110 ,0.556 ,1.253 ,-0.154 
101025,-3.947 ,-1.627 ,-0.039 ,0.905 ,-0.244 ,-0.253 
101026,-3.728 ,-1.121 ,-1.595 ,0.786 ,-1.561 ,-0.226 
101027,-3.674 ,-0.882 ,-2.035 ,0.837 ,-1.804 ,-0.192 
101028,-3.600 ,-1.300 ,-2.183 ,0.879 ,-1.677 ,-0.163 
101029,-3.656 ,-1.691 ,-1.934 ,0.496 ,-1.148 ,-0.267 
101030,-3.791 ,-3.328 ,0.348 ,1.128 ,-0.064 ,-0.399 
101031,-3.444 ,-2.566 ,-0.109 ,0.436 ,-0.399 ,-0.602 
101032,-3.323 ,-0.964 ,-2.199 ,-0.056 ,-1.185 ,-0.710 
101033,-3.526 ,-0.920 ,-1.765 ,0.415 ,-1.515 ,-0.459 
101034,-3.606 ,-1.948 ,-0.854 ,1.241 ,-1.780 ,0.099 
101035,-3.473 ,-1.018 ,-1.834 ,0.879 ,-1.851 ,0.122 
101036,-3.259 ,2.009 ,-3.730 ,-0.590 ,-0.988 ,-0.127 
101037,-3.487 ,0.655 ,-2.365 ,0.619 ,-0.597 ,0.995 
101038,-3.258 ,0.814 ,-2.206 ,0.764 ,0.028 ,0.902 
101039,-3.003 ,0.909 ,-1.822 ,1.071 ,1.042 ,0.720 
101040,-3.081 ,0.498 ,-1.345 ,1.151 ,1.469 ,0.447 
101041,-2.811 ,0.462 ,-2.023 ,0.802 ,1.770 ,0.425 
101042,-2.310 ,0.659 ,-2.616 ,0.210 ,2.231 ,0.510 
101043,-1.829 ,0.616 ,-3.081 ,0.394 ,2.383 ,0.661 
101044,-1.543 ,1.166 ,-3.732 ,0.007 ,2.583 ,1.089 
101045,-4.548 ,-2.002 ,1.527 ,0.871 ,1.438 ,-0.574 
101046,-4.247 ,-2.140 ,1.504 ,0.687 ,0.289 ,-0.693 
101047,-3.930 ,-1.891 ,-0.436 ,0.879 ,-0.782 ,-0.547 
101048,-3.690 ,-1.045 ,-1.844 ,0.649 ,-1.437 ,-0.478 
101049,-3.567 ,-1.129 ,-2.564 ,0.553 ,-1.544 ,-0.446 
101050,-3.729 ,-2.482 ,-1.684 ,1.021 ,-0.938 ,-0.391 
101051,-3.942 ,-4.477 ,0.796 ,1.796 ,0.337 ,-0.547 
101052,-3.552 ,-3.432 ,-0.037 ,1.108 ,-0.174 ,-0.838 
101053,-3.276 ,-1.037 ,-2.256 ,-0.097 ,-1.022 ,-1.021 
101054,-3.428 ,-0.534 ,-2.102 ,-0.085 ,-1.417 ,-0.733 
101055,-3.494 ,-0.913 ,-1.787 ,0.320 ,-1.904 ,-0.131 
101056,-3.604 ,-1.494 ,-1.820 ,0.603 ,-2.060 ,0.275 
101057,-3.870 ,-1.338 ,-1.907 ,0.583 ,-1.859 ,0.171 
101058,-4.057 ,-0.514 ,-2.244 ,0.299 ,-1.298 ,0.354 
101059,-3.811 ,-0.120 ,-1.998 ,0.889 ,-0.514 ,1.036 
101060,-3.575 ,0.989 ,-1.931 ,0.717 ,-0.092 ,0.810 
101061,-3.785 ,0.176 ,-1.326 ,0.841 ,0.055 ,0.717 
101062,-3.521 ,0.030 ,-1.184 ,0.771 ,0.413 ,0.765 
101063,-2.790 ,0.948 ,-2.098 ,0.426 ,1.400 ,0.760 
101064,-2.450 ,0.860 ,-2.289 ,0.741 ,1.632 ,0.796 
101065,-2.152 ,1.299 ,-2.856 ,0.807 ,1.901 ,1.218 
101066,-1.885 ,1.522 ,-3.258 ,0.479 ,1.955 ,1.394 
101067,-1.931 ,1.307 ,-3.157 ,0.383 ,2.137 ,1.400 
101068,-4.238 ,-1.827 ,0.994 ,1.148 ,0.269 ,-1.153 
101069,-3.942 ,-2.011 ,0.148 ,1.674 ,-0.190 ,-1.233 
101070,-3.857 ,-1.614 ,-0.104 ,1.081 ,-0.347 ,-1.188 
101071,-3.660 ,-0.857 ,-1.449 ,0.394 ,-0.758 ,-1.117 
101072,-3.852 ,-2.139 ,-1.488 ,0.764 ,-0.530 ,-0.891 
101073,-3.987 ,-5.237 ,0.787 ,1.564 ,0.271 ,-0.299 
101074,-3.748 ,-3.506 ,0.198 ,0.810 ,0.151 ,-0.955 
101075,-3.229 ,-0.638 ,-2.223 ,-0.133 ,-0.968 ,-1.255 
101076,-3.375 ,-0.029 ,-2.114 ,-0.329 ,-1.271 ,-1.023 
101077,-3.474 ,-0.156 ,-2.429 ,-0.317 ,-1.559 ,-0.732 
101078,-3.582 ,-0.746 ,-2.631 ,-0.163 ,-1.742 ,-0.335 
101079,-4.105 ,-0.854 ,-2.431 ,-0.378 ,-1.626 ,-0.132 
101080,-4.435 ,-1.757 ,-1.924 ,0.418 ,-1.698 ,0.269 
101081,-4.320 ,0.186 ,-2.641 ,0.207 ,-1.025 ,0.524 
101082,-4.033 ,0.491 ,-2.006 ,0.705 ,-0.658 ,0.972 
101083,-3.931 ,0.072 ,-1.193 ,0.767 ,-0.443 ,1.018 
101084,-3.916 ,-0.043 ,-1.167 ,0.623 ,-0.146 ,1.109 
101085,-3.797 ,0.293 ,-1.298 ,0.517 ,0.237 ,0.782 
101086,-3.385 ,0.449 ,-1.332 ,1.408 ,0.731 ,0.596 
101087,-2.846 ,1.243 ,-2.358 ,1.175 ,1.343 ,1.224 
101088,-2.384 ,1.631 ,-2.826 ,0.908 ,1.465 ,1.508 
101089,-2.296 ,1.423 ,-2.785 ,0.909 ,1.534 ,1.664 
101090,-2.501 ,1.028 ,-2.827 ,1.025 ,1.976 ,1.264 
101091,-4.222 ,-0.454 ,-2.636 ,-0.827 ,-1.355 ,-0.544 
101092,-4.357 ,-0.048 ,-2.721 ,-0.634 ,-1.566 ,-0.462 
101093,-4.380 ,-0.041 ,-2.395 ,-0.083 ,-1.507 ,-0.107 
101094,-4.509 ,0.037 ,-2.530 ,0.490 ,-0.550 ,1.048 
101095,-4.190 ,-0.050 ,-2.035 ,0.637 ,-0.604 ,1.129 
101096,-4.130 ,0.138 ,-1.669 ,0.556 ,-0.377 ,1.087 
101097,-4.075 ,0.365 ,-1.227 ,0.496 ,-0.028 ,0.931 
101098,-3.809 ,-0.007 ,-1.334 ,1.189 ,-0.023 ,0.769 
101099,-3.533 ,0.866 ,-1.961 ,1.102 ,0.434 ,1.097 
101100,-2.962 ,1.532 ,-2.476 ,1.077 ,1.125 ,1.521 
101101,-2.788 ,1.343 ,-2.241 ,1.204 ,1.198 ,1.799 
101102,-2.835 ,1.146 ,-2.286 ,1.349 ,1.468 ,1.459 
101103,-4.468 ,-0.074 ,-2.591 ,-0.384 ,-1.453 ,-0.419 
101104,-4.807 ,-1.101 ,-1.652 ,0.397 ,-1.132 ,0.593 
101105,-4.723 ,-0.775 ,-1.894 ,0.385 ,-0.959 ,1.048 
101106,-4.553 ,-0.232 ,-2.077 ,0.565 ,-0.601 ,1.197 
101107,-4.291 ,-0.015 ,-1.704 ,0.777 ,-0.366 ,1.015 
101108,-4.092 ,-0.088 ,-1.590 ,0.822 ,-0.220 ,0.945 
101109,-3.877 ,0.420 ,-1.755 ,1.035 ,-0.181 ,0.755 
101110,-3.726 ,1.107 ,-2.143 ,1.115 ,0.302 ,1.288 
101111,-3.180 ,1.397 ,-1.946 ,1.398 ,0.763 ,1.717 
101112,-4.653 ,-0.628 ,-2.363 ,-0.418 ,-1.295 ,-0.449 
101113,-4.944 ,-1.628 ,-1.557 ,0.007 ,-1.478 ,0.268 
101114,-4.987 ,-1.523 ,-1.539 ,-0.139 ,-1.545 ,0.406 
101115,-4.981 ,-0.906 ,-1.962 ,-0.212 ,-1.211 ,0.367 
101116,-4.613 ,-0.667 ,-2.034 ,0.071 ,-1.286 ,0.123 
101117,-4.284 ,-0.618 ,-1.564 ,0.942 ,-0.958 ,0.327 
101118,-4.176 ,-0.104 ,-1.596 ,1.266 ,-0.564 ,0.885 
101119,-4.093 ,0.531 ,-1.644 ,1.237 ,-0.309 ,1.140 
101120,-3.878 ,0.910 ,-1.917 ,1.322 ,0.035 ,1.407 
101121,-4.999 ,-1.453 ,-2.151 ,-0.664 ,-1.425 ,0.014 
101122,-5.071 ,-1.747 ,-1.587 ,-0.420 ,-1.561 ,0.360 
101123,-5.008 ,-1.588 ,-1.458 ,-0.247 ,-1.580 ,0.272 
101124,-4.724 ,-1.571 ,-1.785 ,0.091 ,-1.681 ,0.220 
101125,-4.450 ,-1.105 ,-1.704 ,0.419 ,-1.655 ,0.002 
101126,-4.374 ,-0.709 ,-1.099 ,1.036 ,-1.276 ,0.359 
101127,-4.298 ,-0.058 ,-1.499 ,1.467 ,-0.608 ,1.239 
101128,-4.881 ,-1.179 ,-2.598 ,-1.334 ,-1.269 ,-0.233 
101129,-4.997 ,-1.118 ,-2.146 ,-1.018 ,-1.492 ,0.012 
101130,-5.115 ,-1.846 ,-1.382 ,-0.502 ,-1.706 ,0.569 
101131,-5.074 ,-1.725 ,-1.668 ,-0.307 ,-1.842 ,0.583 
101132,-4.868 ,-1.519 ,-1.515 ,0.231 ,-1.733 ,0.265 
101133,-4.893 ,-1.312 ,-1.104 ,0.407 ,-1.691 ,0.250 
101134,-4.767 ,-0.711 ,-1.115 ,0.882 ,-0.994 ,0.491 
101135,-4.817 ,-0.681 ,-2.445 ,-1.149 ,-1.459 ,-0.249 
101136,-5.072 ,-1.702 ,-1.930 ,-0.544 ,-1.665 ,0.307 
101137,-5.293 ,-1.925 ,-1.480 ,-0.434 ,-1.798 ,0.648 
101138,-5.299 ,-1.997 ,-1.179 ,-0.094 ,-1.809 ,0.702 
101139,-5.232 ,-1.931 ,-1.078 ,0.252 ,-1.814 ,0.638 
101140,-5.065 ,-1.670 ,-1.198 ,0.282 ,-1.342 ,0.231 
101141,-4.708 ,-0.607 ,-2.510 ,-0.951 ,-1.422 ,-0.375 
101142,-5.079 ,-1.519 ,-2.043 ,-0.650 ,-1.661 ,0.254 
101143,-5.380 ,-1.603 ,-1.758 ,-0.704 ,-1.701 ,0.473 
101144,-5.545 ,-1.878 ,-1.434 ,-0.409 ,-1.857 ,0.797 
101145,-5.383 ,-2.270 ,-0.851 ,0.320 ,-1.867 ,0.914 
101146,-5.231 ,-2.430 ,-0.781 ,0.222 ,-1.086 ,0.429 
101147,-4.939 ,-1.313 ,-2.441 ,-0.763 ,-1.086 ,-0.460 
101148,-5.159 ,-1.727 ,-2.132 ,-0.593 ,-1.311 ,-0.018 
101149,-5.415 ,-1.539 ,-1.800 ,-0.669 ,-1.465 ,0.210 
101150,-5.599 ,-1.695 ,-1.540 ,-0.508 ,-1.627 ,0.574 
101151,-5.494 ,-1.952 ,-1.090 ,-0.076 ,-1.553 ,0.780 
101152,-5.316 ,-1.843 ,-0.255 ,-0.072 ,-0.931 ,0.387 
101153,-5.302 ,-1.460 ,-2.365 ,-0.752 ,-0.975 ,-0.401 
101154,-5.455 ,-1.362 ,-1.950 ,-0.559 ,-1.226 ,-0.154 
101155,-5.619 ,-1.221 ,-1.710 ,-0.613 ,-1.416 ,0.275 
101156,-5.495 ,-1.215 ,-1.300 ,-0.272 ,-1.292 ,0.445 
101157,-5.366 ,-0.981 ,-1.166 ,-0.450 ,-1.080 ,0.158 
101158,-5.494 ,-0.957 ,-2.109 ,-0.773 ,-0.863 ,-0.585 
