Gridcode,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
101023,-3.517 ,1.115 ,1.033 ,2.282 ,-2.779 ,1.386 
101024,-4.327 ,1.404 ,1.334 ,1.052 ,-1.662 ,1.094 
101025,-4.279 ,1.594 ,0.215 ,0.046 ,-1.823 ,0.123 
101026,-4.277 ,1.319 ,-1.482 ,-0.420 ,-1.809 ,-0.926 
101027,-4.207 ,1.277 ,-1.843 ,-0.971 ,-1.462 ,-0.970 
101028,-4.000 ,1.935 ,-1.632 ,-1.811 ,-0.744 ,-0.625 
101029,-3.983 ,2.337 ,-1.347 ,-1.376 ,-0.464 ,-0.328 
101030,-4.139 ,3.187 ,1.355 ,-1.148 ,-1.061 ,0.565 
101031,-3.602 ,2.704 ,0.549 ,-1.041 ,-0.496 ,0.551 
101032,-3.134 ,1.875 ,-2.063 ,-1.175 ,0.274 ,-0.009 
101033,-3.203 ,1.700 ,-1.778 ,-1.437 ,0.127 ,-0.278 
101034,-3.345 ,2.300 ,-0.583 ,-1.795 ,-0.447 ,-0.769 
101035,-3.092 ,1.748 ,-1.869 ,-1.639 ,-0.085 ,-0.931 
101036,-2.656 ,-0.384 ,-4.579 ,-0.466 ,0.898 ,-0.384 
101037,-3.118 ,0.243 ,-2.612 ,-0.305 ,-0.383 ,-0.925 
101038,-3.093 ,-0.056 ,-2.551 ,-0.175 ,-0.503 ,-0.554 
101039,-2.989 ,-0.393 ,-2.265 ,0.226 ,-0.770 ,0.022 
101040,-3.129 ,-0.170 ,-1.726 ,0.267 ,-0.944 ,0.444 
101041,-2.915 ,-0.011 ,-2.407 ,0.476 ,-0.773 ,0.556 
101042,-2.148 ,-0.445 ,-3.117 ,1.471 ,-0.736 ,0.738 
101043,-1.578 ,-0.641 ,-3.584 ,1.693 ,-1.101 ,0.676 
101044,-1.275 ,-0.956 ,-4.316 ,2.270 ,-1.109 ,0.321 
101045,-4.765 ,1.662 ,1.828 ,0.829 ,-1.998 ,1.419 
101046,-4.720 ,1.547 ,1.728 ,0.312 ,-1.860 ,0.878 
101047,-4.495 ,1.726 ,-0.061 ,-0.437 ,-1.858 ,-0.064 
101048,-4.202 ,1.382 ,-1.552 ,-0.992 ,-1.306 ,-0.473 
101049,-3.941 ,1.850 ,-1.996 ,-1.751 ,-0.548 ,-0.355 
101050,-4.126 ,2.863 ,-0.768 ,-1.642 ,-0.990 ,-0.089 
101051,-4.421 ,4.052 ,2.139 ,-1.356 ,-1.824 ,0.894 
101052,-3.802 ,3.380 ,0.918 ,-1.395 ,-1.158 ,0.860 
101053,-3.145 ,1.920 ,-2.094 ,-1.222 ,0.167 ,0.351 
101054,-3.135 ,1.425 ,-2.244 ,-1.284 ,0.421 ,-0.011 
101055,-3.186 ,1.647 ,-1.866 ,-1.512 ,0.244 ,-0.706 
101056,-3.336 ,2.153 ,-1.764 ,-1.582 ,0.075 ,-1.163 
101057,-3.618 ,1.973 ,-1.985 ,-1.500 ,0.126 ,-0.993 
101058,-3.779 ,1.314 ,-2.407 ,-1.219 ,0.413 ,-0.750 
101059,-3.567 ,0.733 ,-2.068 ,-0.437 ,-0.659 ,-0.879 
101060,-3.407 ,-0.303 ,-2.426 ,-0.218 ,-0.335 ,-0.509 
101061,-3.616 ,0.154 ,-1.603 ,-0.195 ,-0.630 ,-0.379 
101062,-3.414 ,0.245 ,-1.426 ,-0.038 ,-0.707 ,-0.191 
101063,-2.960 ,-0.294 ,-2.662 ,0.405 ,-0.322 ,0.211 
101064,-2.419 ,-0.816 ,-2.894 ,0.809 ,-0.787 ,0.337 
101065,-1.917 ,-1.457 ,-3.501 ,1.547 ,-1.346 ,0.135 
101066,-1.537 ,-1.461 ,-3.965 ,1.889 ,-1.256 ,0.000 
101067,-1.459 ,-1.068 ,-3.926 ,2.126 ,-1.189 ,0.069 
101068,-4.519 ,1.333 ,1.044 ,0.074 ,-2.212 ,1.021 
101069,-4.259 ,1.633 ,0.393 ,-0.536 ,-2.551 ,0.755 
101070,-4.267 ,1.307 ,0.016 ,-0.446 ,-2.069 ,0.652 
101071,-4.022 ,1.093 ,-1.436 ,-0.559 ,-1.321 ,0.349 
101072,-4.166 ,2.458 ,-0.841 ,-1.333 ,-0.978 ,0.495 
101073,-4.500 ,4.773 ,2.330 ,-1.219 ,-1.840 ,0.660 
101074,-4.007 ,3.370 ,1.104 ,-1.118 ,-1.026 ,1.163 
101075,-3.060 ,1.475 ,-2.225 ,-1.267 ,0.205 ,0.634 
101076,-3.039 ,0.935 ,-2.462 ,-1.170 ,0.588 ,0.304 
101077,-3.108 ,1.149 ,-2.808 ,-1.223 ,0.662 ,-0.121 
101078,-3.258 ,1.732 ,-2.879 ,-1.248 ,0.568 ,-0.567 
101079,-3.836 ,1.740 ,-2.779 ,-0.986 ,0.782 ,-0.642 
101080,-4.285 ,2.287 ,-1.973 ,-1.330 ,0.215 ,-0.983 
101081,-4.000 ,0.763 ,-2.941 ,-1.044 ,0.516 ,-0.618 
101082,-3.686 ,0.269 ,-2.255 ,-0.717 ,-0.078 ,-0.692 
101083,-3.642 ,0.416 ,-1.289 ,-0.817 ,-0.060 ,-0.507 
101084,-3.771 ,0.381 ,-1.397 ,-0.065 ,-0.529 ,-0.713 
101085,-3.632 ,0.060 ,-1.673 ,0.047 ,-0.474 ,-0.246 
101086,-3.304 ,-0.096 ,-1.708 ,-0.400 ,-0.970 ,0.161 
101087,-2.800 ,-1.043 ,-2.996 ,0.729 ,-1.177 ,-0.140 
101088,-2.084 ,-1.611 ,-3.570 ,1.398 ,-1.296 ,-0.215 
101089,-1.894 ,-1.307 ,-3.455 ,1.602 ,-1.419 ,-0.329 
101090,-2.086 ,-0.867 ,-3.405 ,1.667 ,-1.595 ,0.104 
101091,-3.926 ,1.428 ,-3.155 ,-0.768 ,1.079 ,-0.134 
101092,-4.029 ,1.003 ,-3.416 ,-0.940 ,1.091 ,-0.308 
101093,-4.082 ,0.864 ,-2.988 ,-1.167 ,0.720 ,-0.437 
101094,-4.092 ,1.048 ,-2.541 ,-1.108 ,0.537 ,-0.527 
101095,-3.767 ,0.957 ,-1.974 ,-1.308 ,0.512 ,-0.517 
101096,-3.848 ,0.501 ,-1.860 ,-0.558 ,-0.011 ,-0.585 
101097,-3.860 ,0.024 ,-1.681 ,0.019 ,-0.366 ,-0.398 
101098,-3.474 ,0.503 ,-1.401 ,-1.111 ,-0.247 ,-0.076 
101099,-3.394 ,-0.326 ,-2.429 ,-0.025 ,-0.913 ,-0.427 
101100,-2.933 ,-1.036 ,-3.132 ,0.630 ,-1.003 ,-0.417 
101101,-2.555 ,-1.195 ,-2.784 ,1.114 ,-1.392 ,-0.524 
101102,-2.537 ,-1.050 ,-2.811 ,1.169 ,-1.558 ,-0.180 
101103,-4.115 ,0.959 ,-3.319 ,-0.976 ,0.938 ,-0.223 
101104,-4.535 ,1.668 ,-1.807 ,-1.102 ,0.386 ,-0.607 
101105,-4.339 ,1.494 ,-1.928 ,-1.116 ,0.579 ,-0.788 
101106,-4.072 ,1.072 ,-2.065 ,-1.142 ,0.570 ,-0.627 
101107,-3.800 ,0.747 ,-1.760 ,-1.086 ,0.320 ,-0.356 
101108,-3.603 ,0.770 ,-1.522 ,-1.290 ,0.404 ,-0.183 
101109,-3.462 ,0.144 ,-1.977 ,-0.952 ,-0.265 ,-0.183 
101110,-3.467 ,-0.492 ,-2.667 ,0.053 ,-0.936 ,-0.577 
101111,-3.204 ,-0.770 ,-2.505 ,0.153 ,-1.030 ,-0.675 
101112,-4.247 ,1.429 ,-2.969 ,-0.823 ,0.931 ,-0.067 
101113,-4.661 ,2.060 ,-1.839 ,-0.908 ,0.570 ,-0.651 
101114,-4.703 ,1.938 ,-1.802 ,-0.908 ,0.767 ,-0.830 
101115,-4.548 ,1.534 ,-2.303 ,-0.865 ,0.993 ,-0.592 
101116,-4.058 ,1.301 ,-2.489 ,-1.059 ,0.845 ,-0.506 
101117,-3.665 ,1.139 ,-1.760 ,-1.503 ,0.293 ,-0.344 
101118,-3.500 ,0.741 ,-1.609 ,-1.620 ,0.209 ,-0.289 
101119,-3.529 ,0.061 ,-1.858 ,-0.995 ,-0.258 ,-0.393 
101120,-3.483 ,-0.383 ,-2.329 ,-0.157 ,-0.988 ,-0.683 
101121,-4.637 ,2.089 ,-2.556 ,-0.632 ,1.094 ,-0.510 
101122,-4.731 ,2.169 ,-1.866 ,-0.736 ,0.996 ,-0.838 
101123,-4.617 ,1.953 ,-1.808 ,-0.865 ,0.915 ,-0.783 
101124,-4.253 ,2.015 ,-2.090 ,-1.096 ,0.697 ,-0.925 
101125,-3.869 ,1.518 ,-2.158 ,-1.314 ,0.546 ,-0.748 
101126,-3.721 ,1.030 ,-1.446 ,-1.582 ,0.251 ,-0.495 
101127,-3.555 ,0.721 ,-1.515 ,-1.669 ,0.173 ,-0.554 
101128,-4.464 ,1.957 ,-3.084 ,-0.345 ,1.531 ,-0.328 
101129,-4.535 ,1.731 ,-2.709 ,-0.502 ,1.465 ,-0.569 
101130,-4.731 ,2.142 ,-1.673 ,-0.697 ,1.116 ,-1.132 
101131,-4.629 ,2.109 ,-2.007 ,-0.850 ,1.036 ,-1.266 
101132,-4.348 ,1.853 ,-1.921 ,-1.162 ,0.660 ,-0.945 
101133,-4.343 ,1.514 ,-1.616 ,-1.236 ,0.589 ,-0.832 
101134,-4.115 ,1.072 ,-1.555 ,-1.347 ,0.405 ,-0.465 
101135,-4.241 ,1.392 ,-3.176 ,-0.475 ,1.581 ,-0.383 
101136,-4.621 ,2.148 ,-2.279 ,-0.729 ,1.156 ,-0.956 
101137,-4.868 ,2.206 ,-1.767 ,-0.745 ,1.140 ,-1.271 
101138,-4.878 ,2.160 ,-1.450 ,-0.916 ,0.890 ,-1.301 
101139,-4.780 ,2.046 ,-1.407 ,-1.125 ,0.638 ,-1.201 
101140,-4.577 ,1.864 ,-1.645 ,-1.034 ,0.632 ,-0.708 
101141,-4.071 ,1.302 ,-3.279 ,-0.585 ,1.425 ,-0.291 
101142,-4.598 ,1.995 ,-2.491 ,-0.685 ,1.248 ,-0.874 
101143,-4.927 ,1.985 ,-2.209 ,-0.617 ,1.326 ,-1.069 
101144,-5.132 ,2.100 ,-1.765 ,-0.756 ,1.155 ,-1.402 
101145,-5.023 ,2.266 ,-1.031 ,-1.133 ,0.500 ,-1.436 
101146,-4.872 ,2.489 ,-1.000 ,-0.836 ,0.501 ,-0.765 
101147,-4.405 ,1.905 ,-2.991 ,-0.559 ,1.165 ,-0.093 
101148,-4.695 ,2.180 ,-2.539 ,-0.618 ,1.087 ,-0.544 
101149,-4.963 ,1.896 ,-2.312 ,-0.592 ,1.238 ,-0.711 
101150,-5.194 ,1.947 ,-1.963 ,-0.665 ,1.191 ,-1.103 
101151,-5.153 ,2.059 ,-1.426 ,-0.809 ,0.856 ,-1.212 
101152,-4.965 ,1.788 ,-0.770 ,-0.621 ,0.740 ,-0.536 
101153,-4.790 ,1.984 ,-2.938 ,-0.458 ,1.181 ,-0.075 
101154,-4.944 ,1.743 ,-2.551 ,-0.615 ,1.149 ,-0.318 
101155,-5.171 ,1.537 ,-2.351 ,-0.596 ,1.301 ,-0.746 
101156,-5.060 ,1.331 ,-1.921 ,-0.578 ,0.977 ,-0.777 
101157,-4.855 ,1.081 ,-1.944 ,-0.447 ,1.082 ,-0.442 
101158,-4.910 ,1.401 ,-2.920 ,-0.415 ,1.291 ,0.231 
