Gridcode,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Ave,bio12,GI,HD,IN
100317,1406.154,1734.358,1228.934,1264.959,960.752,1169.297,1506.072,1182.88,1486.869,1367.973,1082.537,1103.333,1449.189,1298.031,1142.889,1281.317,1125.316,1219.249,1450.421,1362.891,1498.252,1113.79,1460.209,1306.556,1375.61,830.942,1135.381,1059.986,1428.587,1827.98,937.624,1072.316,1550.416,969.809,1324.66,1155.848,1670.133,1404.032,963.924,1198.237,1185.709,997.918,1267.306,1241.239,1248.8,1425.498,1276.413,1335.717,1481.776,1360.028,989.788,1083.755,1191.593,1288.376,873.938,1010.373,1197.654,1366.105,1137.582,1408.148,1202.65,1437.868,1276.586,1347.394,1796.287,1183.42,1293.545,1303.428,1228.554,1288.383,1058.209,1487.981,1437.591,1412.948,1243.616,1685.541,1456.161,1238.478,1091.199,1554.538,1291.763,827.52,1305.192,1327.44,1290.614,1117.32,927.311,1041.461,915.826,1424.665,1259.567,1185.132,1410.363,1054.091,1361.205,1446.449,1309.842,1375.821,1373.908,1056.776,900.081,905.301,1265.91,1451.657,1221.92,1280.06,1036.617,910.569,938.434,1465.713,1052.217,1019.371,1080.04,1736.442,1213.81,1558.639,847.39,1263.144,1655.585,1166.627,1717.358,1247.81,1223.965,1259.843,1318.238,1468.159,1508.381,1351.714
100318,1347.297,1620.541,1190.97,1241.283,970.413,1070.726,1395.897,1179.509,1426.119,1270.835,1080.883,1039.536,1386.168,1241.386,1121.727,1209.08,1038.832,1108.845,1367.451,1336.584,1413.473,1094.219,1442.648,1224.873,1406.914,811.708,1042.648,1059.251,1462.815,1884.624,941.438,1069.278,1503.696,954.455,1316.993,1100.823,1665.532,1333.26,967.041,1185.699,1117.417,967.515,1237.474,1193.254,1232.099,1369.553,1215.758,1338.863,1436.596,1289.083,906.642,1002.911,1136.819,1172.49,814.724,986.34,1140.932,1316.969,1135.04,1427.769,1220.584,1335.233,1249.213,1260.787,1720.765,1179.08,1211.952,1288.668,1160.856,1262.67,1082.377,1443.945,1368.277,1339.189,1212.928,1576.914,1419.299,1184.15,1003.448,1436.438,1247.86,839.702,1206.335,1347.634,1274.352,1104.422,937.636,987.289,856.54,1372.784,1296.914,1117.431,1329.885,959.983,1302.86,1377.62,1264.378,1282.413,1328.78,947.69,913.597,948.964,1158.021,1400.669,1039.957,1231.562,992.17,871.278,954.518,1409.647,1011.618,971.979,1022.531,1564.436,1086.846,1557.37,861.114,1145.989,1610.882,1143.663,1565.446,1159.451,1153.516,1212.018,1241.762,1379.746,1429.492,1272.968
100319,1316.901,1582.855,1200.053,1266.129,979.459,1091.251,1350.959,1195.522,1430.586,1210.392,1092.715,1025.765,1346.976,1236.668,1104.122,1193.497,1037.314,1058.286,1276.8,1297.356,1383.071,1101.733,1453.831,1218.33,1429.553,816.944,1029.03,1063.884,1506.828,1838.36,947.383,1047.609,1433.284,896.886,1280.362,1058.15,1603.287,1341.613,980.191,1145.139,1082.482,987.892,1256.774,1138.977,1213.725,1312.85,1148.962,1304.698,1417.381,1258.168,906.92,983.005,1142.623,1173.977,820.699,1006.513,1080.177,1297.338,1130.587,1423.143,1246.009,1297.237,1243.471,1186.543,1711.203,1170.062,1171.259,1280.351,1114.404,1319.336,1111.534,1520.524,1327.87,1331.213,1204.645,1518.535,1397.293,1144.229,1019.479,1365.003,1232.591,904.601,1253.24,1393.217,1226.919,1261.144,1027.538,1061.524,917.411,1400.707,1219.003,1118.567,1291.346,993.466,1209.604,1334.222,1165.338,1176.874,1354.07,935.465,905.894,895.442,1189.939,1367.705,1062.405,1144.204,1015.9,784.096,971.111,1370.977,981.128,974.838,961.228,1395.966,1054.316,1532.176,871.44,1034.898,1515.108,1189.82,1518.314,1057.099,1193.426,1195.939,1210.054,1340.875,1402.268,1247.696
100320,1257.817,1533.359,1179.396,1234.504,972.992,1084.885,1283.031,1201.366,1397.588,1130.714,1090.156,996.623,1307.959,1201.631,1054.34,1136.557,1013.9,1005.41,1169.699,1231.066,1319.147,1069.708,1437.502,1177.926,1407.316,824.692,1022.871,1084.565,1492.842,1797.986,966.259,1023.504,1353.452,853.811,1224.032,1025.39,1523.649,1275.883,965.264,1119.707,1010.186,989.123,1260.689,1072.985,1198.308,1281.175,1064.067,1266.551,1386.514,1222.455,875.737,931.835,1160.732,1113.027,814.907,1020.074,1035.786,1232.536,1115.569,1408.226,1207.912,1213.581,1236.139,1134.456,1659.112,1101.537,1097.043,1243.619,1061.708,1247.307,1099.868,1461.889,1286.688,1305.436,1165.104,1464.115,1300.223,1093.868,1026.25,1329.71,1181.457,893.245,1287.922,1226.583,1180.066,1196.08,1003.268,1114.177,910.351,1434.637,1147.73,1190.15,1245.31,994.379,1106.996,1236.69,1160.032,1183.916,1330.481,887.613,1007.748,797.1,1232.502,1381.4,1081.131,1096.472,1056.825,758.468,1057.152,1259.652,1029.08,988.57,1003.183,1262.288,1181.261,1473.255,936.187,1004.113,1442.623,1187.609,1510.811,1066.148,1190.579,1167.153,1198.81,1324.413,1392.317,1245.635
100321,1213.169,1463.78,1153.604,1219.675,990.46,1083.115,1257.255,1200.532,1351.224,1079.864,1054.06,990.009,1260.949,1201.994,1023.743,1093.114,1014.393,1011.002,1076.259,1172.285,1234.413,1048.351,1429.495,1120.129,1365.331,805.23,999.595,1097.328,1414.202,1719.707,951.439,983.157,1263.836,811.933,1143.519,972.073,1468.173,1231.525,953.514,1120.96,955.922,1004.63,1276.588,1055.913,1237.038,1247.154,997.082,1249.945,1348.12,1186.805,880.711,905.429,1211.362,1078.828,812.141,1031.021,962.764,1171.525,1129.499,1414.538,1194.245,1183.094,1180.73,1106.091,1631.416,1086.682,1050.714,1181.075,1049.685,1170.682,1060.726,1408.153,1252.111,1288.123,1139.766,1439.266,1255.058,1133.667,1065.918,1347.958,1112.277,930.635,1314.955,1154.535,1128.087,1171.073,963.293,1132.373,940.142,1420.443,1138.17,1203.547,1212.343,1000.985,1090.109,1135.824,1015.388,1199.574,1286.531,817.313,940.528,761.048,1220.378,1332.808,1087.328,1147.127,1085.244,801.462,1113.208,1197.298,1017.479,1066.685,1099.354,1237.919,1276.186,1403.113,928.657,1077.507,1412.377,1180.039,1625.913,1034.047,1147.168,1146.236,1195.254,1317.54,1387.143,1251.952
100322,1223.026,1487.908,1142.36,1265.707,1054.707,1115.896,1249.463,1206.95,1429.689,1059.974,1048.023,981.086,1252.505,1253.673,1037.956,1074.657,1016.735,1038.577,1056.436,1136.18,1240.149,1063.476,1471.07,1114.224,1369.559,795.924,999.666,1075.336,1468.773,1667.264,963.744,964.01,1298.053,813.557,1110.443,973.294,1461.27,1244.975,998.99,1140.813,954.697,1014.203,1274.099,995.233,1271.651,1306.509,984.306,1267.155,1412.448,1205.249,903.356,915.937,1235.396,1079.073,859.885,1049.693,1005.345,1191.699,1168.663,1467.848,1200.291,1201.829,1180.253,1107.516,1620.795,1129.266,1056.024,1178.758,1059.503,1141.652,1046.966,1403.272,1208.001,1268.66,1139.969,1491.053,1183.86,1094.874,1122.339,1396.301,1111.119,932.614,1284.805,1174.469,1101.802,1224.355,878.244,1210.787,950.624,1454.696,1184.182,1268.173,1169.052,1061.816,1212.19,1190.78,1046.104,1328.833,1464.513,938.652,973.069,744.167,1237.632,1344.586,1108.82,1083.625,1187.17,861.396,1160.758,1132.439,1039.061,1010.012,1141.516,1195.141,1226.53,1360.855,988.246,1124.574,1473.048,1205.983,1669.058,1096.257,1129.331,1161.307,1206.786,1328.482,1399.696,1271.679
100323,1218.477,1500.091,1126.141,1281.253,1073.336,1132.192,1289.151,1204.464,1425.019,1044.269,1076.561,964.368,1237.513,1250.188,1038.221,1122.74,1068.307,1079.65,1072.872,1091.991,1244.25,1059.356,1468.401,1078.442,1393.636,848.423,1002.989,1105.542,1513.696,1628.507,978.829,977.743,1296.142,820.232,1116.822,1003.141,1468.756,1233.855,1053.799,1178.456,979.892,1042.083,1270.679,990.257,1265.675,1352.716,1026.153,1275.083,1448.76,1222.607,928.319,907.498,1259.857,1090.65,888.049,1059.513,1027.707,1198.949,1208.581,1503.963,1231.219,1211.667,1176.16,1104.147,1595.856,1201.412,1100.857,1133.873,1064.763,1153.212,1062.908,1429.595,1205.467,1280.627,1174.965,1505.796,1172.019,1087.647,1154.092,1400.497,1092.412,973.801,1250.131,1181.236,1056.087,1206.131,880.895,1240.609,949.9,1463.535,1165.305,1237.814,1200.136,1111.475,1319.748,1256.491,1125.827,1293.26,1448.44,1000.496,1052.126,758.766,1211.353,1389.298,1205.646,1187.695,1239.007,898.461,1108.536,1076.767,1000.273,1016,1153.272,1281.782,1213.778,1376.09,1147.124,1103.609,1669.448,1182.253,1701.804,1132.84,1245.916,1178.595,1195.667,1314.079,1383.127,1268.667
100324,1218.194,1510.7,1077.781,1285.074,1139.233,1185.747,1305.638,1204.895,1391.504,1023.825,1090.021,963.578,1221.155,1252.74,1041.03,1167.942,1079.544,1132.572,1064.396,1037.202,1240.714,1041.076,1493.919,1026.315,1446.598,882.765,1006.181,1141.222,1507.071,1611.654,984.722,979.572,1264.273,832.22,1133.639,1039.87,1459.562,1238.627,1105.115,1196.605,1000.648,1065.626,1234.437,961.02,1241.815,1434.543,1073.024,1299.172,1442.046,1226.083,945.405,910.671,1226.465,1093.262,884.776,1081.182,1075.823,1221.93,1240.356,1498.692,1232.667,1208.395,1141.567,1091.863,1562.655,1249.823,1126.482,1129.923,1050.466,1229.415,1024.363,1427.244,1223.639,1324.994,1219.042,1502.097,1153.155,1072.505,1176.559,1331.241,1085.616,982.635,1325.94,1254.864,1086.85,1245.089,885.335,1223.119,912.419,1308.304,1023.661,1151.629,1154.44,1000.481,1312.702,1223.331,1159.232,1235.317,1336.688,1078.761,1156.553,765.951,1158.582,1370.205,1207.899,1250.134,1250.932,952.769,1364.845,1081.35,1119.87,1013.129,1250.864,1419.594,1257.832,1463.105,1505.952,1080.942,1849.181,1233.717,1706.16,1270.287,1360.517,1192.978,1178.536,1292.643,1360.196,1258.946
100325,1193.094,1452.738,1071.813,1205.527,1160.451,1183.696,1312.918,1158.513,1387.991,1017.915,1087.29,939.535,1148.12,1284.835,1013.15,1133.37,1076.511,1140.964,1071.4,1044.638,1256.492,1024.521,1459.208,1011.281,1422.405,867.667,973.881,1087.279,1523.717,1529.773,981.044,970.326,1199.327,816.62,1092.512,1013.736,1406.179,1217.96,1193.707,1211.864,988.5,1058.171,1166.182,981.347,1221.226,1403.572,1047.322,1284.674,1445.642,1197.117,959.609,865.614,1186.717,1067.291,895.564,1158.421,1087.129,1219.746,1228.928,1444.61,1199.589,1189.681,1167.046,1078.669,1549.311,1267.038,1165.025,1081.499,1019.575,1231.887,997.673,1398.557,1234.73,1269.916,1241.469,1416.166,1106.755,1048.678,1117.916,1291.056,1045.384,1027.124,1255.863,1347.834,1049.866,1251.53,803.74,1107.235,869.68,1273.199,869.01,1070.928,1077.022,1040.032,1259.311,1243.604,1200.237,1122.18,1248.044,1176.1,1084.287,783.684,1118.099,1241.328,1188.035,1256.005,1226.237,860.651,1406.809,1108.811,1183.898,1067.823,1144.233,1308.031,1195.476,1385.491,1388.318,1062.051,1688.197,1165.962,1564.721,1096.898,1115.731,1165.059,1172.603,1283.444,1349.254,1253.159
100326,1194.421,1506.418,1103.501,1259.457,1177.166,1199.778,1332.131,1223.412,1442.339,1016.222,1113.691,977.154,1151.638,1366.38,1042.329,1190.298,1152.975,1183.943,1092.548,1026.282,1318.618,1016.51,1495.923,991.082,1492.467,932.304,967.057,1045.618,1558.813,1552.134,1014.119,987.873,1175.378,865.794,1141.26,1059.355,1378.185,1193.921,1205.04,1189.985,979.107,1093.976,1166.427,1070.294,1281.977,1441.892,1130.596,1339.091,1428.718,1215.668,1012.95,864.042,1156.721,1099.473,925.614,1172.927,1107.439,1261.997,1268.262,1423.311,1226.502,1193.968,1221.577,1060.68,1502.427,1256.191,1168.769,1155.703,972.016,1259.543,1018.793,1412.182,1220.318,1275.632,1329.454,1412.356,1090.617,1159.342,1169.573,1326.641,1065.564,1005.137,1253.61,1361.251,1111.186,1164.339,890.534,1077.034,942.822,1273.65,894.064,1154.265,1160.407,1067.915,1320.489,1301.503,1334.947,1125.284,1269.041,1360.028,1097.111,870.65,1176.901,1360.219,1191.026,1132.233,1153.176,880.249,1398.633,1193.475,1143.773,1114.684,1155.311,1266.613,1177.469,1444.995,1621.684,1143.54,1630.467,1134.227,1698.945,1140.301,1010.37,1190.857,1202.46,1314.365,1377.905,1285.444
100327,1197.087,1537.35,1116.76,1292.751,1203.628,1219.815,1343.963,1254.447,1481.45,1037.738,1148.5,979.773,1167.102,1390.751,1044.946,1209.789,1185.668,1274.591,1116.045,1024.114,1358.239,1019.047,1499.248,973.133,1508.874,964.941,978.098,1040.386,1537.835,1561.516,1049.025,1016.18,1180.003,914.337,1168.637,1086.05,1378.451,1211.622,1238.384,1228.214,992.828,1106.794,1177.631,1116.588,1302.762,1425.803,1191.685,1334.771,1406.627,1224.967,1081.275,872.966,1158.798,1106.7,947.287,1238.323,1144.111,1258.216,1295.399,1476.807,1266.175,1207.904,1255.415,1096.211,1474.438,1224.027,1179.376,1194.158,955.118,1315.418,1062.938,1415.464,1252.801,1265.94,1397.587,1389.326,1086.738,1213.592,1196.927,1340.879,1108.583,1049.063,1241.409,1377.934,1158.851,1057.464,925.532,1124.474,1034.093,1257.917,916.525,1199.445,1178.271,1124.313,1345.942,1338.419,1437.033,1123.198,1340.96,1490.41,1121.885,900.652,1205.516,1444.515,1130.789,1126.046,1328.892,765.548,1343.455,1254.765,1081.939,995.086,1158.576,1227.982,1163.328,1482.112,1730.741,1175.118,1806.161,1283.997,1858.598,1239.236,973.846,1214.779,1214.679,1325.071,1386.286,1297.768
100328,1197.826,1554.098,1112.319,1308.684,1226.087,1266.416,1390.198,1247.59,1523.86,1078.879,1199.612,962.297,1158.071,1382.926,1031.762,1233.67,1198.699,1378.887,1140.086,1020.738,1365.365,1025.672,1479.402,979.717,1494.061,968.718,994.726,1031.994,1530.492,1554.338,1081.432,1056.958,1183.974,943.958,1187.292,1108.259,1397.721,1230.868,1264.255,1285.858,1013.305,1085.402,1178.879,1132.714,1297.703,1374.843,1257.4,1301.577,1372.975,1211.784,1162.472,888.248,1158.139,1117.609,975.388,1313.785,1165.241,1241.808,1315.805,1504.871,1322.082,1227.437,1292.926,1128.778,1453.187,1174.291,1194.945,1224.105,979.338,1365.084,1075.266,1403.104,1287.409,1256.999,1442.035,1391.65,1102.016,1250.504,1193.999,1327.163,1148.874,1114.075,1247.52,1434.981,1186.412,1017.533,956.152,1167.892,1069.518,1258.691,968.722,1237.512,1212.162,1176.963,1297.467,1304.087,1576.282,1192.14,1355.161,1543.603,1172.777,916.987,1184.902,1531.778,1193.17,1222.303,1427.377,831.07,1330.041,1310.49,1212.83,1003.891,1213.186,1291.999,1233.818,1587.638,1775.814,1173.328,1911.808,1308.667,1758.748,1275.353,1046.171,1238.373,1240.206,1344.651,1404.984,1324.937
100329,1273.765,1612.438,1163.727,1370.882,1228.641,1349.727,1485.363,1288.758,1656.754,1148.089,1359.272,1029.759,1281.378,1452.964,1250.302,1293.385,1221.352,1422.273,1183.111,1062.099,1475.431,1180.23,1593.861,1093.591,1545.293,1005.527,986.261,1040.537,1578.901,1585.054,1132.849,1056.335,1182.028,1024.09,1242.824,1195.334,1498.464,1221.418,1337.633,1319.554,1042.515,1085.613,1246.876,1207.227,1321.1,1401.776,1415.967,1461.836,1444.31,1261.449,1290.508,974.324,1202.293,1247.894,997.998,1401.464,1227.958,1265.813,1425.351,1550.11,1387.069,1331.715,1432.523,1205.57,1481.352,1224.123,1368.456,1254.287,1130.506,1543.335,1163.092,1601.329,1442.545,1357.81,1445.159,1515.806,1254.188,1383.199,1168.991,1452.255,1210.546,1090.456,1322.478,1393.15,1277.33,1174.226,1153.226,1329.763,1119.558,1399.783,1080.359,1267.854,1320.833,1177.371,1335.701,1405.831,1695.108,1189.224,1397.77,1678.565,1339.782,977.197,1198.599,1803.716,1283.936,1264.735,1632.998,903.154,1293.923,1368.836,1296.402,1096.479,1344.483,1448.952,1293.778,1593.762,1587.025,1263.728,1909.02,1120.813,1723.677,1237.15,1080.312,1309.972,1319.698,1417.54,1481.778,1410.651
100330,1329.582,1638.068,1187.25,1387.886,1189.592,1395.425,1545.815,1313.36,1677.238,1154.899,1381.723,1032.528,1344.308,1468.157,1337.673,1297.618,1236.61,1438.245,1169.521,1089.977,1533.01,1304.171,1643.848,1133.575,1629.3,1063.838,999.149,1045.992,1588.668,1543.269,1186.263,997.74,1183.455,1098.386,1370.874,1241.077,1565.071,1295.869,1356.343,1316.17,1096.388,1137.558,1284.832,1291.794,1338.828,1480.644,1545.8,1493.391,1469.139,1256.198,1378.254,1054.781,1235.282,1330.98,1003.173,1569.182,1218.098,1290.135,1496.524,1524.757,1396.754,1371.169,1506.644,1221.959,1534.348,1227.19,1465.54,1267.228,1161.291,1526.23,1221.842,1620.385,1457.949,1409.611,1447.375,1551.108,1347.099,1378.084,1178.908,1513.385,1268.16,1158.315,1364.948,1431.274,1412.117,1259.742,1202.606,1349.85,1136.152,1499.21,1095.768,1361.78,1396.601,1212.649,1360.457,1409.763,1706.235,1135.638,1511.024,1654.465,1404.692,1079.165,1272.201,1903.903,1406.413,1401.151,1604.157,941.683,1354.389,1581.491,1401.777,1122.957,1387.036,1338.92,1457.46,1774.806,1797.066,1537.697,2265.163,1231.638,1779.745,1303.808,1136.076,1361.151,1359.804,1449.286,1516.018,1440.732
100331,1292.064,1556.909,1148.567,1402.539,1225.816,1372.11,1562.929,1322.01,1679.512,1123.06,1349.147,1002.583,1351.862,1441.984,1334.114,1287.57,1247.594,1387.327,1123.089,1111.992,1513.796,1402.033,1596.041,1144.073,1694.671,1137.307,987.974,1032.538,1484.715,1521.78,1159.153,927.921,1240.885,1224.497,1584.671,1390.795,1693.213,1599.309,1472.243,1369.157,1133.318,1294.257,1258.404,1288.429,1366.582,1561.649,1654.599,1530.427,1483.559,1184.101,1424.795,1075.602,1289.392,1433.583,1028.036,1800.91,1233.789,1313.353,1480.345,1456.068,1379.283,1318.549,1517.314,1242.461,1595.997,1229.867,1429.22,1317.037,1145.416,1400.338,1302.121,1559.524,1445.772,1366.323,1443.926,1547.501,1418.542,1332.522,1222.61,1518.386,1227.437,1197.302,1369.874,1486.474,1527.442,1411.369,1257.683,1363.025,1176.055,1632.347,1013.93,1549.18,1451.469,1269.689,1401.555,1386.267,1692.925,1161.532,1638.519,1550.339,1514.114,1083.744,1362.659,1995.499,1409.523,1633.094,1513.954,978.895,1312.36,1630.96,1406.137,1091.907,1326.746,1263.973,1561.191,1892.919,1766.765,1529.027,2333.587,1209.101,1887.375,1318.914,1175.475,1386.063,1384.661,1466.071,1528.964,1447.5
100332,1474.482,1533.254,1123.325,1307.428,992.38,1364.239,1470.488,1230.232,1151.428,1507.798,1217.532,1351.824,1481.155,1197.623,1147.166,1393.713,1269.889,1438.31,1287.779,1371.829,1700.74,1270.172,1513.152,1445.643,1230.345,1041.318,1345.894,1261.414,1361.321,1776.584,1006.92,1065.68,1663.28,1140.962,1375.218,1245.296,1442.193,1363.799,1362.559,1239.391,1139.013,1015.539,1392.54,1128.544,1314.014,1445.554,1669.592,1224.41,1628.346,1576.114,1539.015,1508.352,1226.09,1260.484,1196.422,1277.235,1305.288,1695.924,1130.066,1306.886,1232.278,1532.79,1496.729,1402.241,1690.083,1191.954,1386,1561.645,1085.975,1361.941,1205.732,1377.595,1629.406,1746.861,1392.313,1675.135,1343.508,1648.727,1126.508,1739.14,1394.066,1167.338,1502.397,1373.92,1224.752,1028.341,1091.603,1022.56,1009.548,1787.833,1713.9,1412.344,1345.301,983.743,1592.665,1334.29,1432.819,1377.86,1302.553,1109.28,1241.547,1390.058,1463.437,1739.707,1534.351,1169.554,1074.834,901.326,1278.646,1655.866,1206.496,1634.134,1266.459,1783.754,1271.71,1585.207,995.792,1598.331,1824.727,1652.332,1809.23,1636.367,1500.165,1369.032,1473.075,1628.125,1614.8,1523.725
100333,1489.637,1584.058,1135.128,1336.259,976.575,1377.566,1506.043,1231.137,1169.169,1512.972,1201.402,1289.557,1455.455,1195.185,1150.922,1373.811,1262.689,1461.805,1302.003,1403.64,1751.209,1275.515,1505.869,1460.3,1263.38,1026.278,1320.298,1226.718,1344.157,1784.776,1004.863,1117.344,1687.558,1113.543,1349.895,1233.941,1503.731,1341.616,1380.859,1244.066,1115.367,1035.481,1440.31,1143.301,1328.321,1411.76,1613.09,1247.561,1597.649,1513.114,1503.112,1495.504,1229.887,1273.219,1240.977,1273.961,1273.265,1692.028,1137.145,1330.677,1235.838,1558.079,1443.058,1398.201,1673.736,1177.161,1410.222,1613.155,1133.857,1279.279,1197.518,1397.958,1587.095,1679.397,1371.688,1681.796,1383.045,1583.19,1133.874,1725.671,1343.951,1204.798,1468.405,1327.998,1256.421,1018.243,1049.919,943.991,1029.739,1810.852,1684.056,1365.589,1377.341,956.044,1615.898,1381.18,1506.412,1422.892,1305.702,1108.728,1195.578,1293.352,1514.928,1747.639,1504.539,1220.495,1065.058,834.063,1229.87,1706.034,1168.839,1588.242,1208.35,1897.607,1283.942,1674.101,1022.21,1531.823,1933.182,1663.134,1799.895,1669.862,1429.348,1368.055,1441.511,1599.956,1584.533,1491.022
100334,1746.073,1887.082,1357.104,1674.146,1169.635,1566.335,1960.91,1356.727,1525.129,1824.539,1408.391,1491.95,1767.149,1454.106,1281.499,1551.473,1443.379,1650.247,1605.631,1629.942,1932.576,1510.676,1718.732,1641.403,1494.419,1119.893,1583.263,1409.607,1535.963,2172.668,1111.144,1320.955,1965.553,1196.09,1525.533,1255.39,1733.64,1506.02,1554.726,1393.878,1420.014,1217.787,1728.224,1382.234,1661.877,1656.561,1843.912,1492.067,1763.159,1705.619,1522.467,1711.23,1507.017,1512.393,1488.889,1469.393,1536.316,2049.392,1401.547,1764.695,1366.316,1836.894,1679.629,1574.825,2114.15,1324.503,1749.448,1974.843,1397.219,1537.878,1419.478,1769.894,1756.367,1890.809,1772.862,1857.947,1754.33,1842.582,1376.143,1933.628,1603.623,1551.679,2484.227,2206.177,1906.504,1556.814,1609.442,1454.636,1640.039,2616.123,2434.389,1995.759,2134.235,1486.639,2331.672,1974.225,2227.539,2012.268,1969,1606.06,1685.335,1725.072,1748.19,1982.168,1807.25,1605.105,1399.615,1018.5,1528.36,2033.759,1470.094,1652.971,1462.906,2202.958,1623.304,2157.694,1114.981,1752.642,2303.306,1889.677,2210.46,1970.421,1753.713,1680.469,1577.575,1757.525,1741.1,1629.8
100335,1622.403,1830.121,1274.499,1536.161,1125.647,1523.032,1829.982,1339.535,1399.749,1720.876,1347.268,1375.615,1633.96,1368.842,1267.019,1470.123,1427.434,1540.918,1560.594,1517.033,1872.557,1430.225,1643.162,1579.161,1378.843,1049.094,1457.157,1328.802,1469.564,1964.347,1079.912,1256.519,1878.781,1148.271,1454.51,1210.314,1662.459,1418.309,1489.54,1290.807,1301.449,1136.495,1602.6,1292.935,1504.706,1521.252,1651.35,1398.429,1684.594,1618.886,1408.66,1606.685,1349.054,1386.548,1391.544,1386.082,1422.281,1761.371,1302.953,1498.196,1275.738,1656.718,1543.564,1516.248,1915.267,1245.702,1576.508,1790.818,1294.291,1446.83,1272.602,1599.241,1693.779,1755.506,1649.321,1744.52,1606.627,1643.611,1239.878,1795.961,1490.194,1219.129,1753.968,1637.352,1467.356,1215.981,1180.843,1152.778,1186.75,2025.348,1844.181,1567.682,1724.97,1201.487,1905.17,1577.673,1758.014,1593.982,1571.136,1320.584,1243.007,1319.497,1615.278,1793.326,1506.511,1538.145,1252.545,1002.265,1201.519,1716.554,1282.773,1316.661,1228.534,1964.989,1324.01,1850.622,884.543,1510.231,1902.558,1741.433,1877.685,1674.277,1457.578,1494.805,1543.845,1727.466,1708.793,1593
